epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.32549020648002625,0.0010000000474974513,1.5129855871200562,0.34346505999565125,1.2216514348983765
1,0.3366013169288635,0.0010000000474974513,1.3955740928649902,0.33130699396133423,1.2270373106002808
2,0.33986929059028625,0.0010000000474974513,1.3872321844100952,0.34346505999565125,1.2364542484283447
